bin_center,n_subsets,WCL_median_pct,WCL_min_pct,WCL_max_pct,ABS_median_pct,ABS_min_pct,ABS_max_pct,DIFF_median_pct,DIFF_min_pct,DIFF_max_pct,MinMax_median_pct,MinMax_min_pct,MinMax_max_pct
0.1,8,5.01935038116761,0.585528479098538,46.24184256310143,4.760318081909393,-2.565969925128998,15.966267319969383,-4.566024219987256,-7.938813035269144,5.238521843870049,15.2233137318295,8.764147319578825,33.67887512472913
0.2,8,6.099867482680752,0.5736877748144169,47.0635251801156,9.866299794143188,-0.3053945551270127,16.074148334677783,-2.699197795735365,-9.550169671687447,17.260675061853124,24.185300627483052,10.283357399999105,42.38430713863686
0.3,8,26.614896102064428,10.04895094308132,105.16440084588223,17.479841541037175,10.26982666690221,35.16546300558745,6.761389752981328,-2.408510227007145,18.881445617693792,45.2109399944123,21.30745426520515,90.69321034159809
0.4,8,41.72515868922714,16.634617671286478,110.98114695209571,24.313662951397315,11.469765447083047,34.26565991040311,8.281326533699794,-8.726373874797593,32.99188739233563,61.44798288199122,40.97535389067787,122.21003398103247
0.5,8,53.48751469810681,17.674441105984496,136.51384704840314,34.567854743324794,20.898766875104467,54.19424428282843,15.238649373926751,-1.8652194301877507,41.703332733913825,84.34604105927014,45.13524577226612,173.834438123969
