case_id,bin_center,tolerance,accepted_index,proposal_index,k,exact_S,selected_reception_numerator,denominator,receiver_ids,displacement_m,direction_seed,direction_realizations_per_subset,subset_rng_seed,method,reference_m,median_error_m,change_pct,raw_npz,raw_sha256,provenance
bin30_subset3,0.3,0.025,3,38,10,0.3201310861423221,3419,10680,1;5;9;10;15;17;18;25;35;37,5000,6703,1,6606,Min-Max,466.0055266886784,714.9932708024583,53.43021270220249,raw/bin30_subset3.npz,463fafb880b4bb92afd97fff7799661cc3aac591a81527660b9d3f811b7adfee,RC5 same-design reporting recovery; assistant runtime
bin30_subset4,0.3,0.025,4,52,7,0.300749063670412,3212,10680,2;4;5;7;20;32;33,5000,6704,1,6606,WCL,597.6726773741443,686.3116299709288,14.83068508104083,raw/bin30_subset4.npz,60d555c25acd6bc779729b746db1988f3009070fe2331e66e94c6ec9384673fd,RC5 same-design reporting recovery; assistant runtime
bin30_subset4,0.3,0.025,4,52,7,0.300749063670412,3212,10680,2;4;5;7;20;32;33,5000,6704,1,6606,ABS,641.0128583782526,732.6913165723622,14.302124675947047,raw/bin30_subset4.npz,60d555c25acd6bc779729b746db1988f3009070fe2331e66e94c6ec9384673fd,RC5 same-design reporting recovery; assistant runtime
bin30_subset4,0.3,0.025,4,52,7,0.300749063670412,3212,10680,2;4;5;7;20;32;33,5000,6704,1,6606,DIFF,963.9527294582572,943.0244034268708,-2.171094638960995,raw/bin30_subset4.npz,60d555c25acd6bc779729b746db1988f3009070fe2331e66e94c6ec9384673fd,RC5 same-design reporting recovery; assistant runtime
bin30_subset4,0.3,0.025,4,52,7,0.300749063670412,3212,10680,2;4;5;7;20;32;33,5000,6704,1,6606,Min-Max,466.0055266886784,684.370465636548,46.8588732197057,raw/bin30_subset4.npz,60d555c25acd6bc779729b746db1988f3009070fe2331e66e94c6ec9384673fd,RC5 same-design reporting recovery; assistant runtime
bin30_subset5,0.3,0.025,5,57,7,0.2973782771535581,3176,10680,5;9;11;14;15;23;25,5000,6705,1,6606,WCL,597.6726773741443,657.7325115236728,10.04895094308132,raw/bin30_subset5.npz,ff0e19229799ee133b009c14689bcbd92bb282272c191eeb9975bd8d691afa39,RC5 same-design reporting recovery; assistant runtime
bin30_subset5,0.3,0.025,5,57,7,0.2973782771535581,3176,10680,5;9;11;14;15;23;25,5000,6705,1,6606,ABS,641.0128583782526,732.7671711707401,14.313958229266051,raw/bin30_subset5.npz,ff0e19229799ee133b009c14689bcbd92bb282272c191eeb9975bd8d691afa39,RC5 same-design reporting recovery; assistant runtime
bin30_subset5,0.3,0.025,5,57,7,0.2973782771535581,3176,10680,5;9;11;14;15;23;25,5000,6705,1,6606,DIFF,963.9527294582572,1037.1824552860899,7.596817104194299,raw/bin30_subset5.npz,ff0e19229799ee133b009c14689bcbd92bb282272c191eeb9975bd8d691afa39,RC5 same-design reporting recovery; assistant runtime
bin30_subset5,0.3,0.025,5,57,7,0.2973782771535581,3176,10680,5;9;11;14;15;23;25,5000,6705,1,6606,Min-Max,466.0055266886784,565.2994411611969,21.30745426520515,raw/bin30_subset5.npz,ff0e19229799ee133b009c14689bcbd92bb282272c191eeb9975bd8d691afa39,RC5 same-design reporting recovery; assistant runtime
bin30_subset6,0.3,0.025,6,63,9,0.3156367041198502,3371,10680,10;11;12;25;32;35;37;41;69,5000,6706,1,6606,WCL,597.6726773741443,1090.15892742414,82.4006632215008,raw/bin30_subset6.npz,47999899400215171f0f69f4d044a0782e34ca3374d0fe8ca9afd0aa026034cb,RC5 same-design reporting recovery; assistant runtime
bin30_subset6,0.3,0.025,6,63,9,0.3156367041198502,3371,10680,10;11;12;25;32;35;37;41;69,5000,6706,1,6606,ABS,641.0128583782526,866.4279979523158,35.16546300558745,raw/bin30_subset6.npz,47999899400215171f0f69f4d044a0782e34ca3374d0fe8ca9afd0aa026034cb,RC5 same-design reporting recovery; assistant runtime
bin30_subset6,0.3,0.025,6,63,9,0.3156367041198502,3371,10680,10;11;12;25;32;35;37;41;69,5000,6706,1,6606,DIFF,963.9527294582572,1145.960939851193,18.881445617693792,raw/bin30_subset6.npz,47999899400215171f0f69f4d044a0782e34ca3374d0fe8ca9afd0aa026034cb,RC5 same-design reporting recovery; assistant runtime
bin30_subset6,0.3,0.025,6,63,9,0.3156367041198502,3371,10680,10;11;12;25;32;35;37;41;69,5000,6706,1,6606,Min-Max,466.0055266886784,888.6408992119135,90.69321034159809,raw/bin30_subset6.npz,47999899400215171f0f69f4d044a0782e34ca3374d0fe8ca9afd0aa026034cb,RC5 same-design reporting recovery; assistant runtime
bin30_subset7,0.3,0.025,7,66,7,0.2995318352059925,3199,10680,2;6;10;15;20;35;69,5000,6707,1,6606,WCL,597.6726773741443,1226.2115675542059,105.16440084588223,raw/bin30_subset7.npz,944ad82fd7909f288b46b726269de7e221dd240ff20df2d93f44abca6684dd37,RC5 same-design reporting recovery; assistant runtime
bin30_subset7,0.3,0.025,7,66,7,0.2995318352059925,3199,10680,2;6;10;15;20;35;69,5000,6707,1,6606,ABS,641.0128583782526,834.2097839007104,30.139321387599207,raw/bin30_subset7.npz,944ad82fd7909f288b46b726269de7e221dd240ff20df2d93f44abca6684dd37,RC5 same-design reporting recovery; assistant runtime
bin30_subset7,0.3,0.025,7,66,7,0.2995318352059925,3199,10680,2;6;10;15;20;35;69,5000,6707,1,6606,DIFF,963.9527294582572,1031.9830379103491,7.057432006061655,raw/bin30_subset7.npz,944ad82fd7909f288b46b726269de7e221dd240ff20df2d93f44abca6684dd37,RC5 same-design reporting recovery; assistant runtime
bin30_subset7,0.3,0.025,7,66,7,0.2995318352059925,3199,10680,2;6;10;15;20;35;69,5000,6707,1,6606,Min-Max,466.0055266886784,726.0124651703461,55.79481864286323,raw/bin30_subset7.npz,944ad82fd7909f288b46b726269de7e221dd240ff20df2d93f44abca6684dd37,RC5 same-design reporting recovery; assistant runtime
bin40_subset0,0.4,0.025,0,10,11,0.3765917602996255,4022,10680,1;5;7;9;17;18;25;27;34;41;70,5000,6700,1,6606,WCL,597.6726773741443,761.2512631402415,27.369259455656298,raw/bin40_subset0.npz,63ab03c1393f8838ed76b7ffa661388931d829f58221116e90e6fb79bb56254d,RC5 same-design reporting recovery; assistant runtime
bin40_subset0,0.4,0.025,0,10,11,0.3765917602996255,4022,10680,1;5;7;9;17;18;25;27;34;41;70,5000,6700,1,6606,ABS,641.0128583782526,714.5355297198809,11.469765447083047,raw/bin40_subset0.npz,63ab03c1393f8838ed76b7ffa661388931d829f58221116e90e6fb79bb56254d,RC5 same-design reporting recovery; assistant runtime
bin40_subset0,0.4,0.025,0,10,11,0.3765917602996255,4022,10680,1;5;7;9;17;18;25;27;34;41;70,5000,6700,1,6606,DIFF,963.9527294582572,923.1488842404433,-4.232971594026784,raw/bin40_subset0.npz,63ab03c1393f8838ed76b7ffa661388931d829f58221116e90e6fb79bb56254d,RC5 same-design reporting recovery; assistant runtime
bin40_subset0,0.4,0.025,0,10,11,0.3765917602996255,4022,10680,1;5;7;9;17;18;25;27;34;41;70,5000,6700,1,6606,Min-Max,466.0055266886784,656.9529403994817,40.97535389067787,raw/bin40_subset0.npz,63ab03c1393f8838ed76b7ffa661388931d829f58221116e90e6fb79bb56254d,RC5 same-design reporting recovery; assistant runtime
bin40_subset1,0.4,0.025,1,32,12,0.3955992509363296,4225,10680,1;9;10;12;19;23;25;27;32;35;37;41,5000,6701,1,6606,WCL,597.6726773741443,898.8159270649242,50.38598234301809,raw/bin40_subset1.npz,a7693f6c1a5a7026e29fbd2ddec882554bc7bff660e1abb8ff6db11fe21218cd,RC5 same-design reporting recovery; assistant runtime
bin40_subset1,0.4,0.025,1,32,12,0.3955992509363296,4225,10680,1;9;10;12;19;23;25;27;32;35;37;41,5000,6701,1,6606,ABS,641.0128583782526,855.3648313609519,33.43957460151497,raw/bin40_subset1.npz,a7693f6c1a5a7026e29fbd2ddec882554bc7bff660e1abb8ff6db11fe21218cd,RC5 same-design reporting recovery; assistant runtime
bin40_subset1,0.4,0.025,1,32,12,0.3955992509363296,4225,10680,1;9;10;12;19;23;25;27;32;35;37;41,5000,6701,1,6606,DIFF,963.9527294582572,1225.833572676374,27.16739475028969,raw/bin40_subset1.npz,a7693f6c1a5a7026e29fbd2ddec882554bc7bff660e1abb8ff6db11fe21218cd,RC5 same-design reporting recovery; assistant runtime
bin40_subset1,0.4,0.025,1,32,12,0.3955992509363296,4225,10680,1;9;10;12;19;23;25;27;32;35;37;41,5000,6701,1,6606,Min-Max,466.0055266886784,768.9889399459346,65.01712874741688,raw/bin40_subset1.npz,a7693f6c1a5a7026e29fbd2ddec882554bc7bff660e1abb8ff6db11fe21218cd,RC5 same-design reporting recovery; assistant runtime
bin40_subset2,0.4,0.025,2,48,13,0.40402621722846443,4315,10680,2;4;6;7;12;15;25;27;33;37;69;70;71,5000,6702,1,6606,WCL,597.6726773741443,769.3660594608351,28.726991978455523,raw/bin40_subset2.npz,6b39335c1c0489dfa191afcafe556ef83bbe75dd271d00872874bde58e2d5f54,RC5 same-design reporting recovery; assistant runtime
bin40_subset2,0.4,0.025,2,48,13,0.40402621722846443,4315,10680,2;4;6;7;12;15;25;27;33;37;69;70;71,5000,6702,1,6606,ABS,641.0128583782526,779.9418796676799,21.673359508093867,raw/bin40_subset2.npz,6b39335c1c0489dfa191afcafe556ef83bbe75dd271d00872874bde58e2d5f54,RC5 same-design reporting recovery; assistant runtime
bin40_subset2,0.4,0.025,2,48,13,0.40402621722846443,4315,10680,2;4;6;7;12;15;25;27;33;37;69;70;71,5000,6702,1,6606,DIFF,963.9527294582572,1019.0762659472234,5.718489590246375,raw/bin40_subset2.npz,6b39335c1c0489dfa191afcafe556ef83bbe75dd271d00872874bde58e2d5f54,RC5 same-design reporting recovery; assistant runtime
bin40_subset2,0.4,0.025,2,48,13,0.40402621722846443,4315,10680,2;4;6;7;12;15;25;27;33;37;69;70;71,5000,6702,1,6606,Min-Max,466.0055266886784,758.3283216713381,62.7294695536841,raw/bin40_subset2.npz,6b39335c1c0489dfa191afcafe556ef83bbe75dd271d00872874bde58e2d5f54,RC5 same-design reporting recovery; assistant runtime
bin40_subset3,0.4,0.025,3,51,12,0.41685393258426967,4452,10680,5;6;10;12;14;15;17;19;50;69;70;71,5000,6703,1,6606,WCL,597.6726773741443,1260.9766697432683,110.98114695209571,raw/bin40_subset3.npz,5f262862ab17414afc6bea3e87db6b7b0ccdfd29ea5a192c4822a723fc36f314,RC5 same-design reporting recovery; assistant runtime
bin40_subset3,0.4,0.025,3,51,12,0.41685393258426967,4452,10680,5;6;10;12;14;15;17;19;50;69;70;71,5000,6703,1,6606,ABS,641.0128583782526,860.6601444120986,34.26565991040311,raw/bin40_subset3.npz,5f262862ab17414afc6bea3e87db6b7b0ccdfd29ea5a192c4822a723fc36f314,RC5 same-design reporting recovery; assistant runtime
bin40_subset3,0.4,0.025,3,51,12,0.41685393258426967,4452,10680,5;6;10;12;14;15;17;19;50;69;70;71,5000,6703,1,6606,DIFF,963.9527294582572,1281.978928476471,32.99188739233563,raw/bin40_subset3.npz,5f262862ab17414afc6bea3e87db6b7b0ccdfd29ea5a192c4822a723fc36f314,RC5 same-design reporting recovery; assistant runtime
bin40_subset3,0.4,0.025,3,51,12,0.41685393258426967,4452,10680,5;6;10;12;14;15;17;19;50;69;70;71,5000,6703,1,6606,Min-Max,466.0055266886784,1035.5110392084016,122.21003398103247,raw/bin40_subset3.npz,5f262862ab17414afc6bea3e87db6b7b0ccdfd29ea5a192c4822a723fc36f314,RC5 same-design reporting recovery; assistant runtime
bin40_subset4,0.4,0.025,4,60,10,0.3849250936329588,4111,10680,1;2;5;9;14;15;17;19;33;50,5000,6704,1,6606,WCL,597.6726773741443,697.0932421810747,16.634617671286478,raw/bin40_subset4.npz,35af4039b8126104a4b4d49324c0d3a576ba4ec311501b2ac2ccf6620293841b,RC5 same-design reporting recovery; assistant runtime
bin40_subset4,0.4,0.025,4,60,10,0.3849250936329588,4111,10680,1;2;5;9;14;15;17;19;33;50,5000,6704,1,6606,ABS,641.0128583782526,736.1153222207524,14.836280208653967,raw/bin40_subset4.npz,35af4039b8126104a4b4d49324c0d3a576ba4ec311501b2ac2ccf6620293841b,RC5 same-design reporting recovery; assistant runtime
bin40_subset4,0.4,0.025,4,60,10,0.3849250936329588,4111,10680,1;2;5;9;14;15;17;19;33;50,5000,6704,1,6606,DIFF,963.9527294582572,879.8346103094135,-8.726373874797593,raw/bin40_subset4.npz,35af4039b8126104a4b4d49324c0d3a576ba4ec311501b2ac2ccf6620293841b,RC5 same-design reporting recovery; assistant runtime
bin40_subset4,0.4,0.025,4,60,10,0.3849250936329588,4111,10680,1;2;5;9;14;15;17;19;33;50,5000,6704,1,6606,Min-Max,466.0055266886784,745.9533254718026,60.073922464474826,raw/bin40_subset4.npz,35af4039b8126104a4b4d49324c0d3a576ba4ec311501b2ac2ccf6620293841b,RC5 same-design reporting recovery; assistant runtime
bin40_subset5,0.4,0.025,5,72,12,0.40664794007490634,4343,10680,1;2;9;12;18;19;20;32;33;35;37;70,5000,6705,1,6606,WCL,597.6726773741443,795.289173836393,33.064335035436194,raw/bin40_subset5.npz,15b3478adf6ef35656f1b4c5a736ce7d553546bba8ae79e4c6017bb557ea7ca9,RC5 same-design reporting recovery; assistant runtime
bin40_subset5,0.4,0.025,5,72,12,0.40664794007490634,4343,10680,1;2;9;12;18;19;20;32;33;35;37;70,5000,6705,1,6606,ABS,641.0128583782526,799.1779448281796,24.674245513589373,raw/bin40_subset5.npz,15b3478adf6ef35656f1b4c5a736ce7d553546bba8ae79e4c6017bb557ea7ca9,RC5 same-design reporting recovery; assistant runtime
bin40_subset5,0.4,0.025,5,72,12,0.40664794007490634,4343,10680,1;2;9;12;18;19;20;32;33;35;37;70,5000,6705,1,6606,DIFF,963.9527294582572,1068.485339283191,10.844163477153213,raw/bin40_subset5.npz,15b3478adf6ef35656f1b4c5a736ce7d553546bba8ae79e4c6017bb557ea7ca9,RC5 same-design reporting recovery; assistant runtime
bin40_subset5,0.4,0.025,5,72,12,0.40664794007490634,4343,10680,1;2;9;12;18;19;20;32;33;35;37;70,5000,6705,1,6606,Min-Max,466.0055266886784,756.0445702570375,62.23939995504042,raw/bin40_subset5.npz,15b3478adf6ef35656f1b4c5a736ce7d553546bba8ae79e4c6017bb557ea7ca9,RC5 same-design reporting recovery; assistant runtime
bin40_subset6,0.4,0.025,6,76,12,0.40243445692883895,4298,10680,5;7;9;12;15;18;19;20;23;25;27;34,5000,6706,1,6606,WCL,597.6726773741443,906.2568396066712,51.630963554881156,raw/bin40_subset6.npz,243e374038929619e30bcd7fb38b62678de283c72a42a29b8035d4b8d1cd44d6,RC5 same-design reporting recovery; assistant runtime
bin40_subset6,0.4,0.025,6,76,12,0.40243445692883895,4298,10680,5;7;9;12;15;18;19;20;23;25;27;34,5000,6706,1,6606,ABS,641.0128583782526,794.555183650738,23.953080389205258,raw/bin40_subset6.npz,243e374038929619e30bcd7fb38b62678de283c72a42a29b8035d4b8d1cd44d6,RC5 same-design reporting recovery; assistant runtime
bin40_subset6,0.4,0.025,6,76,12,0.40243445692883895,4298,10680,5;7;9;12;15;18;19;20;23;25;27;34,5000,6706,1,6606,DIFF,963.9527294582572,1106.958756570802,14.835377580487215,raw/bin40_subset6.npz,243e374038929619e30bcd7fb38b62678de283c72a42a29b8035d4b8d1cd44d6,RC5 same-design reporting recovery; assistant runtime
bin40_subset6,0.4,0.025,6,76,12,0.40243445692883895,4298,10680,5;7;9;12;15;18;19;20;23;25;27;34,5000,6706,1,6606,Min-Max,466.0055266886784,660.3232814695268,41.69859446981734,raw/bin40_subset6.npz,243e374038929619e30bcd7fb38b62678de283c72a42a29b8035d4b8d1cd44d6,RC5 same-design reporting recovery; assistant runtime
bin40_subset7,0.4,0.025,7,81,8,0.37612359550561797,4017,10680,1;4;7;18;20;23;27;69,5000,6707,1,6606,WCL,597.6726773741443,934.9121916697072,56.425452770773106,raw/bin40_subset7.npz,eb17449233dfe0e1125876a300a883d1ae3ed862fed0431b2047049d185d008c,RC5 same-design reporting recovery; assistant runtime
bin40_subset7,0.4,0.025,7,81,8,0.37612359550561797,4017,10680,1;4;7;18;20;23;27;69,5000,6707,1,6606,ABS,641.0128583782526,806.0085025544852,25.73983376771374,raw/bin40_subset7.npz,eb17449233dfe0e1125876a300a883d1ae3ed862fed0431b2047049d185d008c,RC5 same-design reporting recovery; assistant runtime
bin40_subset7,0.4,0.025,7,81,8,0.37612359550561797,4017,10680,1;4;7;18;20;23;27;69,5000,6707,1,6606,DIFF,963.9527294582572,971.6343699434691,0.7968897488914221,raw/bin40_subset7.npz,eb17449233dfe0e1125876a300a883d1ae3ed862fed0431b2047049d185d008c,RC5 same-design reporting recovery; assistant runtime
bin40_subset7,0.4,0.025,7,81,8,0.37612359550561797,4017,10680,1;4;7;18;20;23;27;69,5000,6707,1,6606,Min-Max,466.0055266886784,748.6684756579035,60.65656580894203,raw/bin40_subset7.npz,eb17449233dfe0e1125876a300a883d1ae3ed862fed0431b2047049d185d008c,RC5 same-design reporting recovery; assistant runtime
bin50_subset0,0.5,0.025,0,17,12,0.5103932584269663,5451,10680,1;6;14;17;18;25;27;32;34;41;69;71,5000,6700,1,6606,WCL,597.6726773741443,914.6631577043136,53.03747223695363,raw/bin50_subset0.npz,dd2b5f85cd4d6538cc19181d2057ac65e4bd75bb9940f22b9ad951663cc95ff8,RC5 same-design reporting recovery; assistant runtime
bin50_subset0,0.5,0.025,0,17,12,0.5103932584269663,5451,10680,1;6;14;17;18;25;27;32;34;41;69;71,5000,6700,1,6606,ABS,641.0128583782526,862.7419760846797,34.59043212758578,raw/bin50_subset0.npz,dd2b5f85cd4d6538cc19181d2057ac65e4bd75bb9940f22b9ad951663cc95ff8,RC5 same-design reporting recovery; assistant runtime
bin50_subset0,0.5,0.025,0,17,12,0.5103932584269663,5451,10680,1;6;14;17;18;25;27;32;34;41;69;71,5000,6700,1,6606,DIFF,963.9527294582572,1112.03328860889,15.361807132788998,raw/bin50_subset0.npz,dd2b5f85cd4d6538cc19181d2057ac65e4bd75bb9940f22b9ad951663cc95ff8,RC5 same-design reporting recovery; assistant runtime
bin50_subset0,0.5,0.025,0,17,12,0.5103932584269663,5451,10680,1;6;14;17;18;25;27;32;34;41;69;71,5000,6700,1,6606,Min-Max,466.0055266886784,829.910368698218,78.09024167489142,raw/bin50_subset0.npz,dd2b5f85cd4d6538cc19181d2057ac65e4bd75bb9940f22b9ad951663cc95ff8,RC5 same-design reporting recovery; assistant runtime
bin50_subset1,0.5,0.025,1,22,12,0.49625468164794007,5300,10680,2;4;9;11;12;14;19;20;32;37;41;50,5000,6701,1,6606,WCL,597.6726773741443,1272.1521185486213,112.85097457320296,raw/bin50_subset1.npz,cd7c5832503ec1c0182669ab76582dce1e04e9a8f7e822761fa16095a9bd9470,RC5 same-design reporting recovery; assistant runtime
bin50_subset1,0.5,0.025,1,22,12,0.49625468164794007,5300,10680,2;4;9;11;12;14;19;20;32;37;41;50,5000,6701,1,6606,ABS,641.0128583782526,913.1194001229553,42.449466994020334,raw/bin50_subset1.npz,cd7c5832503ec1c0182669ab76582dce1e04e9a8f7e822761fa16095a9bd9470,RC5 same-design reporting recovery; assistant runtime
bin50_subset1,0.5,0.025,1,22,12,0.49625468164794007,5300,10680,2;4;9;11;12;14;19;20;32;37;41;50,5000,6701,1,6606,DIFF,963.9527294582572,1109.6589234527055,15.115491615064506,raw/bin50_subset1.npz,cd7c5832503ec1c0182669ab76582dce1e04e9a8f7e822761fa16095a9bd9470,RC5 same-design reporting recovery; assistant runtime
bin50_subset1,0.5,0.025,1,22,12,0.49625468164794007,5300,10680,2;4;9;11;12;14;19;20;32;37;41;50,5000,6701,1,6606,Min-Max,466.0055266886784,980.7596804092458,110.46095469688629,raw/bin50_subset1.npz,cd7c5832503ec1c0182669ab76582dce1e04e9a8f7e822761fa16095a9bd9470,RC5 same-design reporting recovery; assistant runtime
bin50_subset2,0.5,0.025,2,28,12,0.47593632958801496,5083,10680,1;4;11;14;15;18;19;20;23;25;37;69,5000,6702,1,6606,WCL,597.6726773741443,703.3079827431982,17.674441105984496,raw/bin50_subset2.npz,63db583a55130410b5c4491cdc5c7aa28abe251b6c51f9f417310712109c19e7,RC5 same-design reporting recovery; assistant runtime
bin50_subset2,0.5,0.025,2,28,12,0.47593632958801496,5083,10680,1;4;11;14;15;18;19;20;23;25;37;69,5000,6702,1,6606,ABS,641.0128583782526,862.4525282122829,34.54527735906381,raw/bin50_subset2.npz,63db583a55130410b5c4491cdc5c7aa28abe251b6c51f9f417310712109c19e7,RC5 same-design reporting recovery; assistant runtime
bin50_subset2,0.5,0.025,2,28,12,0.47593632958801496,5083,10680,1;4;11;14;15;18;19;20;23;25;37;69,5000,6702,1,6606,DIFF,963.9527294582572,1051.370607497633,9.068689300615896,raw/bin50_subset2.npz,63db583a55130410b5c4491cdc5c7aa28abe251b6c51f9f417310712109c19e7,RC5 same-design reporting recovery; assistant runtime
bin50_subset2,0.5,0.025,2,28,12,0.47593632958801496,5083,10680,1;4;11;14;15;18;19;20;23;25;37;69,5000,6702,1,6606,Min-Max,466.0055266886784,676.3382664719566,45.13524577226612,raw/bin50_subset2.npz,63db583a55130410b5c4491cdc5c7aa28abe251b6c51f9f417310712109c19e7,RC5 same-design reporting recovery; assistant runtime
bin50_subset3,0.5,0.025,3,33,12,0.5,5340,10680,1;5;10;11;17;25;27;32;50;69;70;71,5000,6703,1,6606,WCL,597.6726773741443,1413.5786420147797,136.51384704840314,raw/bin50_subset3.npz,e0a14875fe51a6fd7ce0a57c1455f679bd3e74600e7c95a9d4c5516ea153b7a3,RC5 same-design reporting recovery; assistant runtime
bin50_subset3,0.5,0.025,3,33,12,0.5,5340,10680,1;5;10;11;17;25;27;32;50;69;70;71,5000,6703,1,6606,ABS,641.0128583782526,964.73497791009,50.501657696983905,raw/bin50_subset3.npz,e0a14875fe51a6fd7ce0a57c1455f679bd3e74600e7c95a9d4c5516ea153b7a3,RC5 same-design reporting recovery; assistant runtime
bin50_subset3,0.5,0.025,3,33,12,0.5,5340,10680,1;5;10;11;17;25;27;32;50;69;70;71,5000,6703,1,6606,DIFF,963.9527294582572,1365.9531436218783,41.703332733913825,raw/bin50_subset3.npz,e0a14875fe51a6fd7ce0a57c1455f679bd3e74600e7c95a9d4c5516ea153b7a3,RC5 same-design reporting recovery; assistant runtime
bin50_subset3,0.5,0.025,3,33,12,0.5,5340,10680,1;5;10;11;17;25;27;32;50;69;70;71,5000,6703,1,6606,Min-Max,466.0055266886784,1276.083615634585,173.834438123969,raw/bin50_subset3.npz,e0a14875fe51a6fd7ce0a57c1455f679bd3e74600e7c95a9d4c5516ea153b7a3,RC5 same-design reporting recovery; assistant runtime
bin50_subset4,0.5,0.025,4,111,14,0.4951310861423221,5288,10680,2;6;7;9;10;11;15;17;20;23;25;27;37;70,5000,6704,1,6606,WCL,597.6726773741443,920.0427193581029,53.93755715925998,raw/bin50_subset4.npz,fdae3bfe0fae0fbbfcd79b32002def4a4159563b02fc1f6600fa36bac5e5f985,RC5 same-design reporting recovery; assistant runtime
bin50_subset4,0.5,0.025,4,111,14,0.4951310861423221,5288,10680,2;6;7;9;10;11;15;17;20;23;25;27;37;70,5000,6704,1,6606,ABS,641.0128583782526,774.9766412901672,20.898766875104467,raw/bin50_subset4.npz,fdae3bfe0fae0fbbfcd79b32002def4a4159563b02fc1f6600fa36bac5e5f985,RC5 same-design reporting recovery; assistant runtime
bin50_subset4,0.5,0.025,4,111,14,0.4951310861423221,5288,10680,2;6;7;9;10;11;15;17;20;23;25;27;37;70,5000,6704,1,6606,DIFF,963.9527294582572,1081.9060742476959,12.236424171518102,raw/bin50_subset4.npz,fdae3bfe0fae0fbbfcd79b32002def4a4159563b02fc1f6600fa36bac5e5f985,RC5 same-design reporting recovery; assistant runtime
bin50_subset4,0.5,0.025,4,111,14,0.4951310861423221,5288,10680,2;6;7;9;10;11;15;17;20;23;25;27;37;70,5000,6704,1,6606,Min-Max,466.0055266886784,865.3814142567504,85.70196375264895,raw/bin50_subset4.npz,fdae3bfe0fae0fbbfcd79b32002def4a4159563b02fc1f6600fa36bac5e5f985,RC5 same-design reporting recovery; assistant runtime
bin50_subset5,0.5,0.025,5,123,13,0.49279026217228467,5263,10680,6;9;10;12;14;15;19;23;27;32;34;41;70,5000,6705,1,6606,WCL,597.6726773741443,1047.6719756965367,75.29193074367225,raw/bin50_subset5.npz,7e6a49847c0779973b9d86269b9319b03de603b2cc3b00e38eebdadffc88a8dd,RC5 same-design reporting recovery; assistant runtime
bin50_subset5,0.5,0.025,5,123,13,0.49279026217228467,5263,10680,6;9;10;12;14;15;19;23;27;32;34;41;70,5000,6705,1,6606,ABS,641.0128583782526,988.4049327321039,54.19424428282843,raw/bin50_subset5.npz,7e6a49847c0779973b9d86269b9319b03de603b2cc3b00e38eebdadffc88a8dd,RC5 same-design reporting recovery; assistant runtime
bin50_subset5,0.5,0.025,5,123,13,0.49279026217228467,5263,10680,6;9;10;12;14;15;19;23;27;32;34;41;70,5000,6705,1,6606,DIFF,963.9527294582572,1248.8918481587198,29.559449337375575,raw/bin50_subset5.npz,7e6a49847c0779973b9d86269b9319b03de603b2cc3b00e38eebdadffc88a8dd,RC5 same-design reporting recovery; assistant runtime
bin50_subset5,0.5,0.025,5,123,13,0.49279026217228467,5263,10680,6;9;10;12;14;15;19;23;27;32;34;41;70,5000,6705,1,6606,Min-Max,466.0055266886784,872.7777790576579,87.28914767586639,raw/bin50_subset5.npz,7e6a49847c0779973b9d86269b9319b03de603b2cc3b00e38eebdadffc88a8dd,RC5 same-design reporting recovery; assistant runtime
bin50_subset6,0.5,0.025,6,152,14,0.4805243445692884,5132,10680,2;4;6;9;10;11;15;17;18;20;23;34;37;70,5000,6706,1,6606,WCL,597.6726773741443,908.6901232403786,52.03809001821523,raw/bin50_subset6.npz,1ff5ba50def6d8d8c3d9da8a08f5d66b243be20954b87105a11dc32b1c0a3375,RC5 same-design reporting recovery; assistant runtime
bin50_subset6,0.5,0.025,6,152,14,0.4805243445692884,5132,10680,2;4;6;9;10;11;15;17;18;20;23;34;37;70,5000,6706,1,6606,ABS,641.0128583782526,857.2939121275765,33.74051720218372,raw/bin50_subset6.npz,1ff5ba50def6d8d8c3d9da8a08f5d66b243be20954b87105a11dc32b1c0a3375,RC5 same-design reporting recovery; assistant runtime
bin50_subset6,0.5,0.025,6,152,14,0.4805243445692884,5132,10680,2;4;6;9;10;11;15;17;18;20;23;34;37;70,5000,6706,1,6606,DIFF,963.9527294582572,1196.186355037728,24.091806421875727,raw/bin50_subset6.npz,1ff5ba50def6d8d8c3d9da8a08f5d66b243be20954b87105a11dc32b1c0a3375,RC5 same-design reporting recovery; assistant runtime
bin50_subset6,0.5,0.025,6,152,14,0.4805243445692884,5132,10680,2;4;6;9;10;11;15;17;18;20;23;34;37;70,5000,6706,1,6606,Min-Max,466.0055266886784,852.7440648792078,82.9901183658913,raw/bin50_subset6.npz,1ff5ba50def6d8d8c3d9da8a08f5d66b243be20954b87105a11dc32b1c0a3375,RC5 same-design reporting recovery; assistant runtime
bin50_subset7,0.5,0.025,7,172,13,0.4933520599250936,5269,10680,2;5;12;14;17;18;23;25;32;35;50;69;71,5000,6707,1,6606,WCL,597.6726773741443,711.1072414087006,18.979379236964185,raw/bin50_subset7.npz,8af13464bff9f1527e0b5305820496d21ab7bf9cb528c4f77236227f37f7e2a1,RC5 same-design reporting recovery; assistant runtime
