substrate,method,reference_m,rot_unweighted_plus5_pct,rot_operational_plus5_pct,translation_component_plus5_pct,rot_unweighted_minus5_pct,rot_operational_minus5_pct,translation_component_minus5_pct
recovered29,WCL,597.6726773737064,49.79159578835972,12.362642570545459,37.56557080515784,-8.292136413258117,-6.3232901382212,-8.414006036614293
recovered29,ABS,641.0128583786435,26.614481561566855,8.255885999127484,22.148816173003084,-16.493756835654377,-4.22811434143862,-11.438549956897583
recovered29,DIFF,963.9527294587203,11.827511261688484,11.811355037327823,16.07333887795428,-12.640457528522113,-8.385022098938206,-5.581783878105375
recovered29,Min-Max,466.00552668865595,33.73980788550328,6.508122619952425,30.743272402666943,-2.751728830033625,-2.7303438094759627,-4.044196924286559
official32_minus71,WCL,593.7425223082155,11.009199846494344,5.614505324635193,2.90540743214253,0.8779513162439235,-2.1749717293592217,1.9914869369431996
official32_minus71,ABS,555.6165186830742,5.862477241616874,4.148617599378248,0.0032538542060152717,3.202317488591399,2.521875822163758,1.5073739209783414
official32_minus71,DIFF,1082.7111969409727,6.684752547807288,2.1803007609976377,1.6895028192628538,-2.826929902609628,-1.971002798500155,3.05990058431837
official32_minus71,Min-Max,478.88143519512585,7.549308552323291,7.364422487558647,2.0990899242340566,2.01020098837296,-0.6817315292233385,3.365495426720838
