substrate,method,N,disp_median,disp_rms,disp_max,rotation_m,rotation_pct,exact_mag_iso8_m,exact_mag_iso8_pct,rotation_minus_iso_pp,iso_min_m,iso_max_m
recovered29,WCL,2498,371.9362922874227,1193.839087227581,3403.1310533271326,671.5608142194719,12.362642570504104,619.6757854820545,3.681464611127972,8.681177959376132,553.9545324891658,692.6182750267762
recovered29,ABS,2498,371.9362922874227,1193.839087227581,3403.1310533271326,693.9341492061237,8.255885999192072,661.6530512871543,3.219934302272948,5.035951696919126,641.0615891565044,689.8004494468552
recovered29,DIFF,2498,371.9362922874227,1193.839087227581,3403.1310533271326,1077.8086087278962,11.811355037463938,1007.969274676807,4.566255571814935,7.2450994656490035,888.0569307582808,1096.2836499840093
recovered29,Min-Max,2498,371.9362922874227,1193.839087227581,3403.1310533271326,496.3337377813088,6.508122619947293,480.06895952813807,3.017868251346929,3.4902543686003638,452.493456984988,501.6491248639036
official32_minus71,WCL,2498,354.5725787623812,448.3688457823224,1235.4692167749195,627.078227836955,5.614505324351527,577.8537983517972,-2.676029315770107,8.290534640121635,548.6904521319998,612.2037532557629
official32_minus71,ABS,2498,354.5725787623812,448.3688457823224,1235.4692167749195,578.666923361588,4.148617599301851,541.4801138370876,-2.544273679858405,6.692891279160255,525.7451086737967,574.5415444003913
official32_minus71,DIFF,2498,354.5725787623812,448.3688457823224,1235.4692167749195,1106.3175574071433,2.1803007609900016,1088.115721856469,0.49916588383147137,1.6811348771585304,1023.9145049257236,1143.293636936487
official32_minus71,Min-Max,2498,354.5725787623812,448.3688457823224,1235.4692167749195,514.1482872970652,7.364422487517013,474.7673534544133,-0.8591023661066066,8.22352485362362,447.4608547961129,483.7849026557337
