substrate,arm,reference_m,refit_median_m,refit_pct,frozen_median_m,frozen_pct,frozen_minus_refit_pp
recovered29,legacy_plus5,597.6726773741443,895.2634410286204,49.79159578817146,866.3879624662019,44.96027596119159,-4.831319826979872
recovered29,legacy_minus5,597.6726773741443,548.1128436611066,-8.292136413325311,609.35992366381,1.9554593562839886,10.2475957696093
recovered29,operational_plus5,597.6726773741443,671.5608142194719,12.362642570504104,679.9166809314647,13.760709945560302,1.3980673750561987
official32_minus71,legacy_plus5,593.7425223089783,659.1088231631829,11.009199846425783,616.2920052592447,3.797855484996203,-7.21134436142958
official32_minus71,legacy_minus5,593.7425223089783,598.9552925983062,0.8779513161793024,606.3488434197868,2.123196610844772,1.2452452946654697
official32_minus71,operational_plus5,593.7425223089783,627.078227836955,5.614505324351527,607.3115461103124,2.285338053364634,-3.3291672709868934
