substrate,arm,reference_m,refit_median_m,refit_pct,frozen_median_m,frozen_pct,frozen_minus_refit_pp
recovered29,legacy_plus5,597.6726773737064,895.2634410290896,49.79159578835972,866.3879624669551,44.960275961423825,-4.831319826935896
recovered29,legacy_minus5,597.6726773737064,548.1128436611066,-8.292136413258117,609.3599236644513,1.9554593564659934,10.24759576972411
recovered29,operational_plus5,597.6726773737064,671.560814219227,12.362642570545459,679.9166809314647,13.760709945643656,1.3980673750981971
official32_minus71,legacy_plus5,593.7425223082155,659.1088231627432,11.009199846494344,616.2920052588395,3.7978554850613206,-7.211344361433023
official32_minus71,legacy_minus5,593.7425223082155,598.9552925979203,0.8779513162439235,606.3488434189727,2.123196610838865,1.2452452945949415
official32_minus71,operational_plus5,593.7425223082155,627.0782278378335,5.614505324635193,607.31154611036,2.2853380535040726,-3.32916727113112
